case_id,activity,timestamp_start,timestamp_end,station_id,resource_id,resource_name,qualification,result,rework_flag,reference,temps_prevu,temps_reel,wait_time,alea,cout_horaire
P0013,Fixation réacteur aile gauche,2023-09-01 15:37:53.836812,2023-09-01 15:37:53.836812,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,OK,False,D116,0.0,0.0,0.12269265000467369,Perte référencement,41.5
P0014,Assemblage aile droite_Rework,2023-09-01 15:38:52.025910,2023-09-01 15:38:52.025910,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,True,A247,0.0,0.0,0.5,Rework nécessaire,42.5
P0015,Assemblage aile droite,2023-09-01 15:42:57.601976,2023-09-01 15:42:57.601976,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,A437,0.0,0.0,0.10034978241213569,Usure prématurée outillages précision,40.5
P0014,Assemblage aile gauche,2023-09-01 15:44:52.025910,2023-09-01 15:44:52.025910,Station_16,AIR0016,Fatima Lefebvre,Opérateur Technique,OK,False,A247,0.0,0.0,0.1,Déformation supports,36.5
P0013,Assemblage train atterissage droit,2023-09-01 15:45:50.398521,2023-09-01 15:45:50.398521,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,D116,0.0,0.0,0.13237825240917342,Perte traçabilité composants,41.5
P0015,Assemblage aile gauche,2023-09-01 15:48:57.601976,2023-09-01 15:48:57.601976,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,Rework,True,A437,0.0,0.0,0.1,Déformation supports,41.5
P0013,Fixation réacteur aile droite,2023-09-01 15:52:07.770685,2023-09-01 15:52:07.770685,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,Rework,True,D116,0.0,0.0,0.10482560117452851,Défaillance protocoles sécurité industrielle,37.5
P0014,Assemblage fuselage centrale,2023-09-01 15:53:25.009846,2023-09-01 15:53:25.009846,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,A247,0.0,0.0,0.14249553780312116,Incident logiciel robots,39.5
P0014,Assemblage train atterissage gauche,2023-09-01 15:59:25.009846,2023-09-01 15:59:25.009846,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,A247,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0016,Assemblage queue avion,2023-09-01 16:03:53.779622,2023-09-01 16:03:53.779622,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,A437,0.0,0.0,0.06493878392850959,Incident manutention,39.5
P0014,Fixation réacteur aile gauche,2023-09-01 16:05:03.611287,2023-09-01 16:05:03.611287,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,A247,0.0,0.0,0.09405595585153781,Perte référencement,42.5
P0016,Assemblage aile droite,2023-09-01 16:07:38.268094,2023-09-01 16:07:38.268094,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,A437,0.0,0.0,0.062357908840611986,Usure prématurée outillages précision,41.5
P0014,Assemblage train atterissage droit,2023-09-01 16:13:34.629339,2023-09-01 16:13:34.629339,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A247,0.0,0.0,0.14194945888526234,Perte traçabilité composants,37.5
P0016,Assemblage aile gauche,2023-09-01 16:13:38.268094,2023-09-01 16:13:38.268094,Station_16,AIR0016,Fatima Lefebvre,Opérateur Technique,OK,False,A437,0.0,0.0,0.1,Déformation supports,36.5
P0014,Fixation réacteur aile droite,2023-09-01 16:17:45.483188,2023-09-01 16:17:45.483188,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,A247,0.0,0.0,0.06968162482870349,Défaillance protocoles sécurité industrielle,37.5
P0015,Assemblage aile gauche_Rework,2023-09-01 16:18:57.601976,2023-09-01 16:18:57.601976,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,True,A437,0.0,0.0,0.5,Rework nécessaire,41.5
P0016,Assemblage fuselage centrale,2023-09-01 16:20:00.702576,2023-09-01 16:20:00.702576,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,A437,0.0,0.0,0.10623180050225041,Incident logiciel robots,39.5
P0013,Fixation réacteur aile droite_Rework,2023-09-01 16:22:07.770685,2023-09-01 16:22:07.770685,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,True,D116,0.0,0.0,0.5,Rework nécessaire,37.5
P0016,Assemblage train atterissage gauche,2023-09-01 16:26:00.702576,2023-09-01 16:26:00.702576,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,A437,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0015,Assemblage fuselage centrale,2023-09-01 16:27:20.724658,2023-09-01 16:27:20.724658,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,A437,0.0,0.0,0.13975630059960356,Incident logiciel robots,39.5
P0016,Fixation réacteur aile gauche,2023-09-01 16:30:41.439042,2023-09-01 16:30:41.439042,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,A437,0.0,0.0,0.0779823515317318,Perte référencement,38.5
P0015,Assemblage train atterissage gauche,2023-09-01 16:33:20.724658,2023-09-01 16:33:20.724658,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,A437,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0017,Assemblage queue avion,2023-09-01 16:35:12.142103,2023-09-01 16:35:12.142103,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,False,A413,0.0,0.0,0.08670613976160316,Incident manutention,32.5
P0015,Fixation réacteur aile gauche,2023-09-01 16:36:37.886143,2023-09-01 16:36:37.886143,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,A437,0.0,0.0,0.05476707923980251,Perte référencement,42.5
P0016,Assemblage train atterissage droit,2023-09-01 16:37:24.034967,2023-09-01 16:37:24.034967,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A437,0.0,0.0,0.11183220128101223,Perte traçabilité composants,37.5
P0017,Assemblage aile droite,2023-09-01 16:38:31.784479,2023-09-01 16:38:31.784479,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,A413,0.0,0.0,0.055456215446160695,Usure prématurée outillages précision,41.5
P0015,Assemblage train atterissage droit,2023-09-01 16:42:51.514175,2023-09-01 16:42:51.514175,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A437,0.0,0.0,0.10378556444068031,Perte traçabilité composants,37.5
P0016,Fixation réacteur aile droite,2023-09-01 16:44:17.713275,2023-09-01 16:44:17.713275,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,A437,0.0,0.0,0.11491064105984808,Défaillance protocoles sécurité industrielle,35.5
P0017,Assemblage aile gauche,2023-09-01 16:44:31.784479,2023-09-01 16:44:31.784479,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,Rework,True,A413,0.0,0.0,0.1,Déformation supports,41.5
P0015,Fixation réacteur aile droite,2023-09-01 16:49:56.210360,2023-09-01 16:49:56.210360,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,A437,0.0,0.0,0.11797116261552343,Défaillance protocoles sécurité industrielle,35.5
P0018,Assemblage queue avion,2023-09-01 17:07:21.614874,2023-09-01 17:07:21.614874,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,False,A259,0.0,0.0,0.12267079825738428,Incident manutention,32.5
P0018,Assemblage aile droite,2023-09-01 17:12:57.615532,2023-09-01 17:12:57.615532,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,A259,0.0,0.0,0.09333351604274256,Usure prématurée outillages précision,40.5
P0017,Assemblage aile gauche_Rework,2023-09-01 17:14:31.784479,2023-09-01 17:14:31.784479,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,True,A413,0.0,0.0,0.5,Rework nécessaire,41.5
P0018,Assemblage aile gauche,2023-09-01 17:18:57.615532,2023-09-01 17:18:57.615532,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,A259,0.0,0.0,0.1,Déformation supports,41.5
P0017,Assemblage fuselage centrale,2023-09-01 17:23:14.117602,2023-09-01 17:23:14.117602,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,A413,0.0,0.0,0.14509253421012663,Incident logiciel robots,39.5
P0018,Assemblage fuselage centrale,2023-09-01 17:26:12.997371,2023-09-01 17:26:12.997371,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,A259,0.0,0.0,0.12093939972991677,Incident logiciel robots,41.5
P0017,Assemblage train atterissage gauche,2023-09-01 17:29:14.117602,2023-09-01 17:29:14.117602,Station_30,AIR0142,Omar Simon,Technicien Junior,Rework,True,A413,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0018,Assemblage train atterissage gauche,2023-09-01 17:32:12.997371,2023-09-01 17:32:12.997371,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,A259,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0019,Assemblage queue avion,2023-09-01 17:36:19.425603,2023-09-01 17:36:19.425603,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,D088,0.0,0.0,0.10539600071251823,Incident manutention,41.5
P0018,Fixation réacteur aile gauche,2023-09-01 17:38:53.475417,2023-09-01 17:38:53.475417,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,A259,0.0,0.0,0.11124390174662005,Perte référencement,38.5
P0019,Assemblage aile droite,2023-09-01 17:40:29.385945,2023-09-01 17:40:29.385945,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,D088,0.0,0.0,0.06943342845695202,Usure prématurée outillages précision,42.5
P0018,Assemblage train atterissage droit,2023-09-01 17:42:11.329514,2023-09-01 17:42:11.329514,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A259,0.0,0.0,0.054959471370416915,Perte traçabilité composants,37.5
P0019,Assemblage aile gauche,2023-09-01 17:46:29.385945,2023-09-01 17:46:29.385945,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,D088,0.0,0.0,0.1,Déformation supports,41.5
P0018,Fixation réacteur aile droite,2023-09-01 17:46:48.960196,2023-09-01 17:46:48.960196,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,A259,0.0,0.0,0.07711963380434744,Défaillance protocoles sécurité industrielle,35.5
P0019,Assemblage fuselage centrale,2023-09-01 17:51:50.747585,2023-09-01 17:51:50.747585,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,D088,0.0,0.0,0.08926712211417163,Incident logiciel robots,41.5
P0019,Assemblage train atterissage gauche,2023-09-01 17:57:50.747585,2023-09-01 17:57:50.747585,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,D088,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0017,Assemblage train atterissage gauche_Rework,2023-09-01 17:59:14.117602,2023-09-01 17:59:14.117602,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,True,A413,0.0,0.0,0.5,Rework nécessaire,32.5
P0019,Fixation réacteur aile gauche,2023-09-01 18:01:15.959682,2023-09-01 18:01:15.959682,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,D088,0.0,0.0,0.05700336025732758,Perte référencement,38.5
P0017,Fixation réacteur aile gauche,2023-09-01 18:03:34.363467,2023-09-01 18:03:34.363467,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,OK,False,A413,0.0,0.0,0.07229051815554463,Perte référencement,41.5
P0020,Assemblage queue avion,2023-09-01 18:04:55.556101,2023-09-01 18:04:55.556101,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,C330,0.0,0.0,0.08209891703947808,Incident manutention,41.5
P0019,Assemblage train atterissage droit,2023-09-01 18:08:25.978774,2023-09-01 18:08:25.978774,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,D088,0.0,0.0,0.1194497479099252,Perte traçabilité composants,41.5
P0017,Assemblage train atterissage droit,2023-09-01 18:11:10.998018,2023-09-01 18:11:10.998018,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A413,0.0,0.0,0.12684293069741773,Perte traçabilité composants,37.5
P0020,Assemblage aile droite,2023-09-01 18:11:50.863318,2023-09-01 18:11:50.863318,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,C330,0.0,0.0,0.11536311587841049,Usure prématurée outillages précision,40.5
P0019,Fixation réacteur aile droite,2023-09-01 18:15:10.359694,2023-09-01 18:15:10.359694,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,D088,0.0,0.0,0.11232803330322638,Défaillance protocoles sécurité industrielle,37.5
P0020,Assemblage aile gauche,2023-09-01 18:17:50.863318,2023-09-01 18:17:50.863318,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,C330,0.0,0.0,0.1,Déformation supports,41.5
P0017,Fixation réacteur aile droite,2023-09-01 18:17:56.883411,2023-09-01 18:17:56.883411,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,A413,0.0,0.0,0.11274594243184764,Défaillance protocoles sécurité industrielle,35.5
P0020,Assemblage fuselage centrale,2023-09-01 18:23:42.838136,2023-09-01 18:23:42.838136,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,C330,0.0,0.0,0.09777078289723688,Incident logiciel robots,41.5
P0020,Assemblage train atterissage gauche,2023-09-01 18:29:42.838136,2023-09-01 18:29:42.838136,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,C330,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0021,Assemblage queue avion,2023-09-01 18:33:06.165682,2023-09-01 18:33:06.165682,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,A415,0.0,0.0,0.05171268947806051,Incident manutention,39.5
P0020,Fixation réacteur aile gauche,2023-09-01 18:37:58.039668,2023-09-01 18:37:58.039668,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,C330,0.0,0.0,0.13755598115119497,Perte référencement,42.5
P0021,Assemblage aile droite,2023-09-01 18:39:32.039351,2023-09-01 18:39:32.039351,Station_9,AIR0065,Jacques Roux,Opérateur Senior,Rework,True,A415,0.0,0.0,0.10718713024576632,Usure prématurée outillages précision,42.5
P0020,Assemblage train atterissage droit,2023-09-01 18:44:51.888404,2023-09-01 18:44:51.888404,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,C330,0.0,0.0,0.11495798233100143,Perte traçabilité composants,41.5
P0020,Fixation réacteur aile droite,2023-09-01 18:52:05.300524,2023-09-01 18:52:05.300524,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,C330,0.0,0.0,0.12039225557315264,Défaillance protocoles sécurité industrielle,35.5
P0022,Assemblage queue avion,2023-09-01 19:05:46.756218,2023-09-01 19:05:46.756218,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,C995,0.0,0.0,0.0963211717135715,Incident manutention,39.5
P0021,Assemblage aile droite_Rework,2023-09-01 19:09:32.039351,2023-09-01 19:09:32.039351,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,True,A415,0.0,0.0,0.5,Rework nécessaire,42.5
P0022,Assemblage aile droite,2023-09-01 19:11:39.827849,2023-09-01 19:11:39.827849,Station_9,AIR0121,Bernard Durand,Opérateur Senior,Rework,True,C995,0.0,0.0,0.0980754530771687,Usure prématurée outillages précision,41.5
P0021,Assemblage aile gauche,2023-09-01 19:15:32.039351,2023-09-01 19:15:32.039351,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,A415,0.0,0.0,0.1,Déformation supports,41.5
P0021,Assemblage fuselage centrale,2023-09-01 19:21:48.816102,2023-09-01 19:21:48.816102,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,A415,0.0,0.0,0.10466020857936885,Incident logiciel robots,36.5
P0021,Assemblage train atterissage gauche,2023-09-01 19:27:48.816102,2023-09-01 19:27:48.816102,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,A415,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0021,Fixation réacteur aile gauche,2023-09-01 19:33:08.859387,2023-09-01 19:33:08.859387,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,OK,False,A415,0.0,0.0,0.08890091254608165,Perte référencement,41.5
P0021,Assemblage train atterissage droit,2023-09-01 19:36:54.376657,2023-09-01 19:36:54.376657,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A415,0.0,0.0,0.062643686097394,Perte traçabilité composants,37.5
P0023,Assemblage queue avion,2023-09-01 19:37:55.580048,2023-09-01 19:37:55.580048,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,A423,0.0,0.0,0.13210556892524689,Incident manutention,39.5
P0022,Assemblage aile droite_Rework,2023-09-01 19:41:39.827849,2023-09-01 19:41:39.827849,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,True,C995,0.0,0.0,0.5,Rework nécessaire,41.5
P0021,Fixation réacteur aile droite,2023-09-01 19:42:03.877017,2023-09-01 19:42:03.877017,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,Rework,True,A415,0.0,0.0,0.0859723220956653,Défaillance protocoles sécurité industrielle,37.5
P0023,Assemblage aile droite,2023-09-01 19:45:30.130442,2023-09-01 19:45:30.130442,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,A423,0.0,0.0,0.12626399826656343,Usure prématurée outillages précision,42.5
P0022,Assemblage aile gauche,2023-09-01 19:47:39.827849,2023-09-01 19:47:39.827849,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,C995,0.0,0.0,0.1,Déformation supports,41.5
P0023,Assemblage aile gauche,2023-09-01 19:51:30.130442,2023-09-01 19:51:30.130442,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,A423,0.0,0.0,0.1,Déformation supports,41.5
P0022,Assemblage fuselage centrale,2023-09-01 19:56:09.519468,2023-09-01 19:56:09.519468,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,C995,0.0,0.0,0.1415810052147812,Incident logiciel robots,39.5
P0023,Assemblage fuselage centrale,2023-09-01 19:59:56.557317,2023-09-01 19:59:56.557317,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,A423,0.0,0.0,0.14067413207834042,Incident logiciel robots,36.5
P0022,Assemblage train atterissage gauche,2023-09-01 20:02:09.519468,2023-09-01 20:02:09.519468,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,C995,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0023,Assemblage train atterissage gauche,2023-09-01 20:05:56.557317,2023-09-01 20:05:56.557317,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,A423,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0024,Assemblage queue avion,2023-09-01 20:06:22.056863,2023-09-01 20:06:22.056863,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,D122,0.0,0.0,0.10612690634272584,Incident manutention,39.5
P0022,Fixation réacteur aile gauche,2023-09-01 20:07:26.447962,2023-09-01 20:07:26.447962,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,C995,0.0,0.0,0.08803569271685292,Perte référencement,42.5
P0023,Fixation réacteur aile gauche,2023-09-01 20:10:40.883837,2023-09-01 20:10:40.883837,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,OK,False,A423,0.0,0.0,0.07897958881754423,Perte référencement,41.5
P0024,Assemblage aile droite,2023-09-01 20:11:44.440524,2023-09-01 20:11:44.440524,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,D122,0.0,0.0,0.08955101694105012,Usure prématurée outillages précision,41.5
P0021,Fixation réacteur aile droite_Rework,2023-09-01 20:12:03.877017,2023-09-01 20:12:03.877017,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,True,A415,0.0,0.0,0.5,Rework nécessaire,37.5
P0022,Assemblage train atterissage droit,2023-09-01 20:12:09.584838,2023-09-01 20:12:09.584838,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,C995,0.0,0.0,0.07864913214606761,Perte traçabilité composants,37.5
P0023,Assemblage train atterissage droit,2023-09-01 20:13:41.518808,2023-09-01 20:13:41.518808,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A423,0.0,0.0,0.05017638070990165,Perte traçabilité composants,37.5
P0023,Fixation réacteur aile droite,2023-09-01 20:17:43.559126,2023-09-01 20:17:43.559126,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,A423,0.0,0.0,0.06723342155863152,Défaillance protocoles sécurité industrielle,35.5
P0024,Assemblage aile gauche,2023-09-01 20:17:44.440524,2023-09-01 20:17:44.440524,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,D122,0.0,0.0,0.1,Déformation supports,41.5
P0022,Fixation réacteur aile droite,2023-09-01 20:17:45.203595,2023-09-01 20:17:45.203595,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,C995,0.0,0.0,0.0932274324009342,Défaillance protocoles sécurité industrielle,35.5
